Tab Name,Field Name,Input,Calculated,Dropdown,Data Type,Notes,Cell Ref
Lease Grid,$ Adjustment,No,Yes,No,f,[HIDDEN CELL],I84
Lease Grid,$ Adjustment,No,Yes,No,f,[HIDDEN CELL],K84
Lease Grid,Unknown_Field_M84,No,Yes,No,f,[HIDDEN CELL],M84
Lease Grid,Unknown_Field_O84,No,Yes,No,f,[HIDDEN CELL],O84
Lease Grid,Unknown_Field_Q84,No,Yes,No,f,[HIDDEN CELL],Q84
Lease Grid,Unknown_Field_S84,No,Yes,No,f,[HIDDEN CELL],S84
Lease Grid,Unknown_Field_U84,No,Yes,No,f,[HIDDEN CELL],U84
Lease Grid,Unknown_Field_W84,No,Yes,No,f,[HIDDEN CELL],W84
Lease Grid,Unknown_Field_Y84,No,Yes,No,f,[HIDDEN CELL],Y84
Lease Grid,Unknown_Field_AA84,No,Yes,No,f,[HIDDEN CELL],AA84
Lease Grid,Unknown_Field_E85,No,Yes,No,f,[HIDDEN CELL],E85
Lease Grid,Unknown_Field_G85,No,Yes,No,f,[HIDDEN CELL],G85
Lease Grid,Unknown_Field_I85,No,Yes,No,f,[HIDDEN CELL],I85
Lease Grid,Unknown_Field_K85,No,Yes,No,f,[HIDDEN CELL],K85
Lease Grid,Unknown_Field_M85,No,Yes,No,f,[HIDDEN CELL],M85
Lease Grid,Unknown_Field_O85,No,Yes,No,f,[HIDDEN CELL],O85
Lease Grid,Unknown_Field_Q85,No,Yes,No,f,[HIDDEN CELL],Q85
Lease Grid,Unknown_Field_S85,No,Yes,No,f,[HIDDEN CELL],S85
Lease Grid,Unknown_Field_U85,No,Yes,No,f,[HIDDEN CELL],U85
Lease Grid,Unknown_Field_W85,No,Yes,No,f,[HIDDEN CELL],W85
Lease Grid,Unknown_Field_Y85,No,Yes,No,f,[HIDDEN CELL],Y85
Lease Grid,Unknown_Field_AA85,No,Yes,No,f,[HIDDEN CELL],AA85
Lease Grid,Quant,No,Yes,No,f,[HIDDEN CELL] | [PASS-THROUGH],E86
Lease Grid,% Adjustment,Yes,No,No,n,[HIDDEN CELL],I86
Lease Grid,% Adjustment,Yes,No,No,n,[HIDDEN CELL],K86
Lease Grid,Unknown_Field_M86,Yes,No,No,n,[HIDDEN CELL],M86
Lease Grid,Unknown_Field_O86,Yes,No,No,n,[HIDDEN CELL],O86
Lease Grid,Unknown_Field_Q86,Yes,No,No,n,[HIDDEN CELL],Q86
Lease Grid,Unknown_Field_S86,Yes,No,No,n,[HIDDEN CELL],S86
Lease Grid,Unknown_Field_U86,Yes,No,No,n,[HIDDEN CELL],U86
Lease Grid,Unknown_Field_W86,Yes,No,No,n,[HIDDEN CELL],W86
Lease Grid,Unknown_Field_Y86,Yes,No,No,n,[HIDDEN CELL],Y86
Lease Grid,Unknown_Field_AA86,Yes,No,No,n,[HIDDEN CELL],AA86
Lease Grid,Qual,No,Yes,No,f,[HIDDEN CELL] | [PASS-THROUGH],E87
Lease Grid,Qualitative,No,Yes,No,f,[HIDDEN CELL],I87
Lease Grid,Qualitative,No,Yes,No,f,[HIDDEN CELL],K87
Lease Grid,Unknown_Field_M87,No,Yes,No,f,[HIDDEN CELL],M87
Lease Grid,Unknown_Field_O87,No,Yes,No,f,[HIDDEN CELL],O87
Lease Grid,Unknown_Field_Q87,No,Yes,No,f,[HIDDEN CELL],Q87
Lease Grid,Unknown_Field_S87,No,Yes,No,f,[HIDDEN CELL],S87
Lease Grid,Unknown_Field_U87,No,Yes,No,f,[HIDDEN CELL],U87
Lease Grid,Unknown_Field_W87,No,Yes,No,f,[HIDDEN CELL],W87
Lease Grid,Unknown_Field_Y87,No,Yes,No,f,[HIDDEN CELL],Y87
Lease Grid,Unknown_Field_AA87,No,Yes,No,f,[HIDDEN CELL],AA87
Lease Grid,Quant,No,Yes,No,f,[HIDDEN CELL] | [PASS-THROUGH],E88
Lease Grid,$ Adjustment,No,Yes,No,f,[HIDDEN CELL],I88
Lease Grid,$ Adjustment,No,Yes,No,f,[HIDDEN CELL],K88
Lease Grid,Unknown_Field_M88,No,Yes,No,f,[HIDDEN CELL],M88
Lease Grid,Unknown_Field_O88,No,Yes,No,f,[HIDDEN CELL],O88
Lease Grid,Unknown_Field_Q88,No,Yes,No,f,[HIDDEN CELL],Q88
Lease Grid,Unknown_Field_S88,No,Yes,No,f,[HIDDEN CELL],S88
Lease Grid,Unknown_Field_U88,No,Yes,No,f,[HIDDEN CELL],U88
Lease Grid,Unknown_Field_W88,No,Yes,No,f,[HIDDEN CELL],W88
Lease Grid,Unknown_Field_Y88,No,Yes,No,f,[HIDDEN CELL],Y88
Lease Grid,Unknown_Field_AA88,No,Yes,No,f,[HIDDEN CELL],AA88
Lease Grid,Unknown_Field_E89,No,Yes,No,f,[HIDDEN CELL],E89
Lease Grid,Unknown_Field_G89,No,Yes,No,f,[HIDDEN CELL],G89
Lease Grid,Unknown_Field_I89,No,Yes,No,f,[HIDDEN CELL],I89
Lease Grid,Unknown_Field_K89,No,Yes,No,f,[HIDDEN CELL],K89
Lease Grid,Unknown_Field_M89,No,Yes,No,f,[HIDDEN CELL],M89
Lease Grid,Unknown_Field_O89,No,Yes,No,f,[HIDDEN CELL],O89
Lease Grid,Unknown_Field_Q89,No,Yes,No,f,[HIDDEN CELL],Q89
Lease Grid,Unknown_Field_S89,No,Yes,No,f,[HIDDEN CELL],S89
Lease Grid,Unknown_Field_U89,No,Yes,No,f,[HIDDEN CELL],U89
Lease Grid,Unknown_Field_W89,No,Yes,No,f,[HIDDEN CELL],W89
Lease Grid,Unknown_Field_Y89,No,Yes,No,f,[HIDDEN CELL],Y89
Lease Grid,Unknown_Field_AA89,No,Yes,No,f,[HIDDEN CELL],AA89
Lease Grid,Quant,No,Yes,No,f,[HIDDEN CELL] | [PASS-THROUGH],E90
Lease Grid,% Adjustment,Yes,No,No,n,[HIDDEN CELL],I90
Lease Grid,% Adjustment,Yes,No,No,n,[HIDDEN CELL],K90
Lease Grid,Unknown_Field_M90,Yes,No,No,n,[HIDDEN CELL],M90
Lease Grid,Unknown_Field_O90,Yes,No,No,n,[HIDDEN CELL],O90
Lease Grid,Unknown_Field_Q90,Yes,No,No,n,[HIDDEN CELL],Q90
Lease Grid,Unknown_Field_S90,Yes,No,No,n,[HIDDEN CELL],S90
Lease Grid,Unknown_Field_U90,Yes,No,No,n,[HIDDEN CELL],U90
Lease Grid,Unknown_Field_W90,Yes,No,No,n,[HIDDEN CELL],W90
Lease Grid,Unknown_Field_Y90,Yes,No,No,n,[HIDDEN CELL],Y90
Lease Grid,Unknown_Field_AA90,Yes,No,No,n,[HIDDEN CELL],AA90
Lease Grid,Qual,No,Yes,No,f,[HIDDEN CELL] | [PASS-THROUGH],E91
Lease Grid,Qualitative,No,Yes,No,f,[HIDDEN CELL],I91
Lease Grid,Qualitative,No,Yes,No,f,[HIDDEN CELL],K91
Lease Grid,Unknown_Field_M91,No,Yes,No,f,[HIDDEN CELL],M91
Lease Grid,Unknown_Field_O91,No,Yes,No,f,[HIDDEN CELL],O91
Lease Grid,Unknown_Field_Q91,No,Yes,No,f,[HIDDEN CELL],Q91
Lease Grid,Unknown_Field_S91,No,Yes,No,f,[HIDDEN CELL],S91
Lease Grid,Unknown_Field_U91,No,Yes,No,f,[HIDDEN CELL],U91
Lease Grid,Unknown_Field_W91,No,Yes,No,f,[HIDDEN CELL],W91
Lease Grid,Unknown_Field_Y91,No,Yes,No,f,[HIDDEN CELL],Y91
Lease Grid,Unknown_Field_AA91,No,Yes,No,f,[HIDDEN CELL],AA91
Lease Grid,Quant,No,Yes,No,f,[HIDDEN CELL] | [PASS-THROUGH],E92
Lease Grid,$ Adjustment,No,Yes,No,f,[HIDDEN CELL],I92
Lease Grid,$ Adjustment,No,Yes,No,f,[HIDDEN CELL],K92
Lease Grid,Unknown_Field_M92,No,Yes,No,f,[HIDDEN CELL],M92
Lease Grid,Unknown_Field_O92,No,Yes,No,f,[HIDDEN CELL],O92
Lease Grid,Unknown_Field_Q92,No,Yes,No,f,[HIDDEN CELL],Q92
Lease Grid,Unknown_Field_S92,No,Yes,No,f,[HIDDEN CELL],S92
Lease Grid,Unknown_Field_U92,No,Yes,No,f,[HIDDEN CELL],U92
Lease Grid,Unknown_Field_W92,No,Yes,No,f,[HIDDEN CELL],W92
Lease Grid,Unknown_Field_Y92,No,Yes,No,f,[HIDDEN CELL],Y92
Lease Grid,Unknown_Field_AA92,No,Yes,No,f,[HIDDEN CELL],AA92
Lease Grid,Unknown_Field_E93,No,Yes,No,f,[HIDDEN CELL],E93
Lease Grid,Unknown_Field_G93,No,Yes,No,f,[HIDDEN CELL],G93
Lease Grid,Unknown_Field_I93,No,Yes,No,f,[HIDDEN CELL],I93
Lease Grid,Unknown_Field_K93,No,Yes,No,f,[HIDDEN CELL],K93
Lease Grid,Unknown_Field_M93,No,Yes,No,f,[HIDDEN CELL],M93
Lease Grid,Unknown_Field_O93,No,Yes,No,f,[HIDDEN CELL],O93
Lease Grid,Unknown_Field_Q93,No,Yes,No,f,[HIDDEN CELL],Q93
Lease Grid,Unknown_Field_S93,No,Yes,No,f,[HIDDEN CELL],S93
Lease Grid,Unknown_Field_U93,No,Yes,No,f,[HIDDEN CELL],U93
Lease Grid,Unknown_Field_W93,No,Yes,No,f,[HIDDEN CELL],W93
Lease Grid,Unknown_Field_Y93,No,Yes,No,f,[HIDDEN CELL],Y93
Lease Grid,Unknown_Field_AA93,No,Yes,No,f,[HIDDEN CELL],AA93
Lease Grid,Quant,No,Yes,No,f,[HIDDEN CELL] | [PASS-THROUGH],E94
Lease Grid,% Adjustment,Yes,No,No,n,[HIDDEN CELL],I94
Lease Grid,% Adjustment,Yes,No,No,n,[HIDDEN CELL],K94
Lease Grid,Unknown_Field_M94,Yes,No,No,n,[HIDDEN CELL],M94
Lease Grid,Unknown_Field_O94,Yes,No,No,n,[HIDDEN CELL],O94
Lease Grid,Unknown_Field_Q94,Yes,No,No,n,[HIDDEN CELL],Q94
Lease Grid,Unknown_Field_S94,Yes,No,No,n,[HIDDEN CELL],S94
Lease Grid,Unknown_Field_U94,Yes,No,No,n,[HIDDEN CELL],U94
Lease Grid,Unknown_Field_W94,Yes,No,No,n,[HIDDEN CELL],W94
Lease Grid,Unknown_Field_Y94,Yes,No,No,n,[HIDDEN CELL],Y94
Lease Grid,Unknown_Field_AA94,Yes,No,No,n,[HIDDEN CELL],AA94
Lease Grid,Qual,No,Yes,No,f,[HIDDEN CELL] | [PASS-THROUGH],E95
Lease Grid,Qualitative,No,Yes,No,f,[HIDDEN CELL],I95
Lease Grid,Qualitative,No,Yes,No,f,[HIDDEN CELL],K95
Lease Grid,Unknown_Field_M95,No,Yes,No,f,[HIDDEN CELL],M95
Lease Grid,Unknown_Field_O95,No,Yes,No,f,[HIDDEN CELL],O95
Lease Grid,Unknown_Field_Q95,No,Yes,No,f,[HIDDEN CELL],Q95
Lease Grid,Unknown_Field_S95,No,Yes,No,f,[HIDDEN CELL],S95
Lease Grid,Unknown_Field_U95,No,Yes,No,f,[HIDDEN CELL],U95
Lease Grid,Unknown_Field_W95,No,Yes,No,f,[HIDDEN CELL],W95
Lease Grid,Unknown_Field_Y95,No,Yes,No,f,[HIDDEN CELL],Y95
Lease Grid,Unknown_Field_AA95,No,Yes,No,f,[HIDDEN CELL],AA95
Lease Grid,Quant,No,Yes,No,f,[HIDDEN CELL] | [PASS-THROUGH],E96
Lease Grid,$ Adjustment,No,Yes,No,f,[HIDDEN CELL],I96
Lease Grid,$ Adjustment,No,Yes,No,f,[HIDDEN CELL],K96
Lease Grid,Unknown_Field_M96,No,Yes,No,f,[HIDDEN CELL],M96
Lease Grid,Unknown_Field_O96,No,Yes,No,f,[HIDDEN CELL],O96
Lease Grid,Unknown_Field_Q96,No,Yes,No,f,[HIDDEN CELL],Q96
Lease Grid,Unknown_Field_S96,No,Yes,No,f,[HIDDEN CELL],S96
Lease Grid,Unknown_Field_U96,No,Yes,No,f,[HIDDEN CELL],U96
Lease Grid,Unknown_Field_W96,No,Yes,No,f,[HIDDEN CELL],W96
Lease Grid,Unknown_Field_Y96,No,Yes,No,f,[HIDDEN CELL],Y96
Lease Grid,Unknown_Field_AA96,No,Yes,No,f,[HIDDEN CELL],AA96
Lease Grid,Unknown_Field_E97,No,Yes,No,f,[HIDDEN CELL],E97
Lease Grid,Unknown_Field_G97,No,Yes,No,f,[HIDDEN CELL],G97
Lease Grid,Unknown_Field_I97,No,Yes,No,f,[HIDDEN CELL],I97
Lease Grid,Unknown_Field_K97,No,Yes,No,f,[HIDDEN CELL],K97
Lease Grid,Unknown_Field_M97,No,Yes,No,f,[HIDDEN CELL],M97
Lease Grid,Unknown_Field_O97,No,Yes,No,f,[HIDDEN CELL],O97
Lease Grid,Unknown_Field_Q97,No,Yes,No,f,[HIDDEN CELL],Q97
Lease Grid,Unknown_Field_S97,No,Yes,No,f,[HIDDEN CELL],S97
Lease Grid,Unknown_Field_U97,No,Yes,No,f,[HIDDEN CELL],U97
Lease Grid,Unknown_Field_W97,No,Yes,No,f,[HIDDEN CELL],W97
Lease Grid,Unknown_Field_Y97,No,Yes,No,f,[HIDDEN CELL],Y97
Lease Grid,Unknown_Field_AA97,No,Yes,No,f,[HIDDEN CELL],AA97
Lease Grid,Quant,No,Yes,No,f,[HIDDEN CELL] | [PASS-THROUGH],E98
Lease Grid,% Adjustment,Yes,No,No,n,[HIDDEN CELL],I98
Lease Grid,% Adjustment,Yes,No,No,n,[HIDDEN CELL],K98
Lease Grid,Unknown_Field_M98,Yes,No,No,n,[HIDDEN CELL],M98
Lease Grid,Unknown_Field_O98,Yes,No,No,n,[HIDDEN CELL],O98
Lease Grid,Unknown_Field_Q98,Yes,No,No,n,[HIDDEN CELL],Q98
Lease Grid,Unknown_Field_S98,Yes,No,No,n,[HIDDEN CELL],S98
Lease Grid,Unknown_Field_U98,Yes,No,No,n,[HIDDEN CELL],U98
Lease Grid,Unknown_Field_W98,Yes,No,No,n,[HIDDEN CELL],W98
Lease Grid,Unknown_Field_Y98,Yes,No,No,n,[HIDDEN CELL],Y98
Lease Grid,Unknown_Field_AA98,Yes,No,No,n,[HIDDEN CELL],AA98
Lease Grid,Qual,No,Yes,No,f,[HIDDEN CELL] | [PASS-THROUGH],E99
Lease Grid,Qualitative,No,Yes,No,f,[HIDDEN CELL],I99
Lease Grid,Qualitative,No,Yes,No,f,[HIDDEN CELL],K99
Lease Grid,Unknown_Field_M99,No,Yes,No,f,[HIDDEN CELL],M99
Lease Grid,Unknown_Field_O99,No,Yes,No,f,[HIDDEN CELL],O99
Lease Grid,Unknown_Field_Q99,No,Yes,No,f,[HIDDEN CELL],Q99
Lease Grid,Unknown_Field_S99,No,Yes,No,f,[HIDDEN CELL],S99
Lease Grid,Unknown_Field_U99,No,Yes,No,f,[HIDDEN CELL],U99
Lease Grid,Unknown_Field_W99,No,Yes,No,f,[HIDDEN CELL],W99
Lease Grid,Unknown_Field_Y99,No,Yes,No,f,[HIDDEN CELL],Y99
Lease Grid,Unknown_Field_AA99,No,Yes,No,f,[HIDDEN CELL],AA99
Lease Grid,Quant,No,Yes,No,f,[HIDDEN CELL] | [PASS-THROUGH],E100
Lease Grid,$ Adjustment,No,Yes,No,f,[HIDDEN CELL],I100
Lease Grid,$ Adjustment,No,Yes,No,f,[HIDDEN CELL],K100
Lease Grid,Unknown_Field_M100,No,Yes,No,f,[HIDDEN CELL],M100
Lease Grid,Unknown_Field_O100,No,Yes,No,f,[HIDDEN CELL],O100
Lease Grid,Unknown_Field_Q100,No,Yes,No,f,[HIDDEN CELL],Q100
Lease Grid,Unknown_Field_S100,No,Yes,No,f,[HIDDEN CELL],S100
Lease Grid,Unknown_Field_U100,No,Yes,No,f,[HIDDEN CELL],U100
Lease Grid,Unknown_Field_W100,No,Yes,No,f,[HIDDEN CELL],W100
Lease Grid,Unknown_Field_Y100,No,Yes,No,f,[HIDDEN CELL],Y100
Lease Grid,Unknown_Field_AA100,No,Yes,No,f,[HIDDEN CELL],AA100
Lease Grid,Adjusted Rent,No,Yes,No,f,[HIDDEN CELL],I101
Lease Grid,Adjusted Rent,No,Yes,No,f,[HIDDEN CELL],K101
Lease Grid,Unknown_Field_M101,No,Yes,No,f,[HIDDEN CELL],M101
Lease Grid,Unknown_Field_O101,No,Yes,No,f,[HIDDEN CELL],O101
Lease Grid,Unknown_Field_Q101,No,Yes,No,f,[HIDDEN CELL],Q101
Lease Grid,Unknown_Field_S101,No,Yes,No,f,[HIDDEN CELL],S101
Lease Grid,Unknown_Field_U101,No,Yes,No,f,[HIDDEN CELL],U101
Lease Grid,Unknown_Field_W101,No,Yes,No,f,[HIDDEN CELL],W101
Lease Grid,Unknown_Field_Y101,No,Yes,No,f,[HIDDEN CELL],Y101
Lease Grid,Unknown_Field_AA101,No,Yes,No,f,[HIDDEN CELL],AA101
Lease Grid,Net Adjustments,No,Yes,No,f,[HIDDEN CELL],I102
Lease Grid,Net Adjustments,No,Yes,No,f,[HIDDEN CELL],K102
Lease Grid,Unknown_Field_M102,No,Yes,No,f,[HIDDEN CELL],M102
Lease Grid,Unknown_Field_O102,No,Yes,No,f,[HIDDEN CELL],O102
Lease Grid,Unknown_Field_Q102,No,Yes,No,f,[HIDDEN CELL],Q102
Lease Grid,Unknown_Field_S102,No,Yes,No,f,[HIDDEN CELL],S102
Lease Grid,Unknown_Field_U102,No,Yes,No,f,[HIDDEN CELL],U102
Lease Grid,Unknown_Field_W102,No,Yes,No,f,[HIDDEN CELL],W102
Lease Grid,Unknown_Field_Y102,No,Yes,No,f,[HIDDEN CELL],Y102
Lease Grid,Unknown_Field_AA102,No,Yes,No,f,[HIDDEN CELL],AA102
Lease Grid,Gross Adjustments,No,Yes,No,f,[HIDDEN CELL],I103
Lease Grid,Gross Adjustments,No,Yes,No,f,[HIDDEN CELL],K103
Lease Grid,Unknown_Field_M103,No,Yes,No,f,[HIDDEN CELL],M103
Lease Grid,Unknown_Field_O103,No,Yes,No,f,[HIDDEN CELL],O103
Lease Grid,Unknown_Field_Q103,No,Yes,No,f,[HIDDEN CELL],Q103
Lease Grid,Unknown_Field_S103,No,Yes,No,f,[HIDDEN CELL],S103
Lease Grid,Unknown_Field_U103,No,Yes,No,f,[HIDDEN CELL],U103
Lease Grid,Unknown_Field_W103,No,Yes,No,f,[HIDDEN CELL],W103
Lease Grid,Unknown_Field_Y103,No,Yes,No,f,[HIDDEN CELL],Y103
Lease Grid,Unknown_Field_AA103,No,Yes,No,f,[HIDDEN CELL],AA103
Lease Grid,Net Adjustments,No,Yes,No,f,[HIDDEN CELL],I104
Lease Grid,Net Adjustments,No,Yes,No,f,[HIDDEN CELL],K104
Lease Grid,Unknown_Field_M104,No,Yes,No,f,[HIDDEN CELL],M104
Lease Grid,Unknown_Field_O104,No,Yes,No,f,[HIDDEN CELL],O104
Lease Grid,Unknown_Field_Q104,No,Yes,No,f,[HIDDEN CELL],Q104
Lease Grid,Unknown_Field_S104,No,Yes,No,f,[HIDDEN CELL],S104
Lease Grid,Unknown_Field_U104,No,Yes,No,f,[HIDDEN CELL],U104
Lease Grid,Unknown_Field_W104,No,Yes,No,f,[HIDDEN CELL],W104
Lease Grid,Unknown_Field_Y104,No,Yes,No,f,[HIDDEN CELL],Y104
Lease Grid,Unknown_Field_AA104,No,Yes,No,f,[HIDDEN CELL],AA104
Lease Grid,Gross Adjustments,No,Yes,No,f,[HIDDEN CELL],I105
Lease Grid,Gross Adjustments,No,Yes,No,f,[HIDDEN CELL],K105
Lease Grid,Unknown_Field_M105,No,Yes,No,f,[HIDDEN CELL],M105
Lease Grid,Unknown_Field_O105,No,Yes,No,f,[HIDDEN CELL],O105
Lease Grid,Unknown_Field_Q105,No,Yes,No,f,[HIDDEN CELL],Q105
Lease Grid,Unknown_Field_S105,No,Yes,No,f,[HIDDEN CELL],S105
Lease Grid,Unknown_Field_U105,No,Yes,No,f,[HIDDEN CELL],U105
Lease Grid,Unknown_Field_W105,No,Yes,No,f,[HIDDEN CELL],W105
Lease Grid,Unknown_Field_Y105,No,Yes,No,f,[HIDDEN CELL],Y105
Lease Grid,Unknown_Field_AA105,No,Yes,No,f,[HIDDEN CELL],AA105
Lease Grid,Type 1,No,Yes,No,f,[HIDDEN CELL],I107
Lease Grid,Type 1,No,Yes,No,f,[HIDDEN CELL],K107
Lease Grid,Type 1,No,Yes,No,f,[HIDDEN CELL],M107
Lease Grid,Unknown_Field_O107,No,Yes,No,f,[HIDDEN CELL],O107
Lease Grid,Unknown_Field_Q107,No,Yes,No,f,[HIDDEN CELL],Q107
Lease Grid,Unknown_Field_S107,No,Yes,No,f,[HIDDEN CELL],S107
Lease Grid,Unknown_Field_U107,No,Yes,No,f,[HIDDEN CELL],U107
Lease Grid,Unknown_Field_W107,No,Yes,No,f,[HIDDEN CELL],W107
Lease Grid,Unknown_Field_Y107,No,Yes,No,f,[HIDDEN CELL],Y107
Lease Grid,Unknown_Field_AA107,No,Yes,No,f,[HIDDEN CELL],AA107
Lease Grid,Type 2,No,Yes,No,f,[HIDDEN CELL],I108
Lease Grid,Type 2,No,Yes,No,f,[HIDDEN CELL],K108
Lease Grid,Type 2,No,Yes,No,f,[HIDDEN CELL],M108
Lease Grid,Unknown_Field_O108,No,Yes,No,f,[HIDDEN CELL],O108
Lease Grid,Unknown_Field_Q108,No,Yes,No,f,[HIDDEN CELL],Q108
Lease Grid,Unknown_Field_S108,No,Yes,No,f,[HIDDEN CELL],S108
Lease Grid,Unknown_Field_U108,No,Yes,No,f,[HIDDEN CELL],U108
Lease Grid,Unknown_Field_W108,No,Yes,No,f,[HIDDEN CELL],W108
Lease Grid,Unknown_Field_Y108,No,Yes,No,f,[HIDDEN CELL],Y108
Lease Grid,Unknown_Field_AA108,No,Yes,No,f,[HIDDEN CELL],AA108
Lease Grid,Type 3,No,Yes,No,f,[HIDDEN CELL],I109
Lease Grid,Type 3,No,Yes,No,f,[HIDDEN CELL],K109
Lease Grid,Type 3,No,Yes,No,f,[HIDDEN CELL],M109
Lease Grid,Unknown_Field_O109,No,Yes,No,f,[HIDDEN CELL],O109
Lease Grid,Unknown_Field_Q109,No,Yes,No,f,[HIDDEN CELL],Q109
Lease Grid,Unknown_Field_S109,No,Yes,No,f,[HIDDEN CELL],S109
Lease Grid,Unknown_Field_U109,No,Yes,No,f,[HIDDEN CELL],U109
Lease Grid,Unknown_Field_W109,No,Yes,No,f,[HIDDEN CELL],W109
Lease Grid,Unknown_Field_Y109,No,Yes,No,f,[HIDDEN CELL],Y109
Lease Grid,Unknown_Field_AA109,No,Yes,No,f,[HIDDEN CELL],AA109
Lease Grid,Type 4,No,Yes,No,f,[HIDDEN CELL],I110
Lease Grid,Type 4,No,Yes,No,f,[HIDDEN CELL],K110
Lease Grid,Type 4,No,Yes,No,f,[HIDDEN CELL],M110
Lease Grid,Unknown_Field_O110,No,Yes,No,f,[HIDDEN CELL],O110
Lease Grid,Unknown_Field_Q110,No,Yes,No,f,[HIDDEN CELL],Q110
Lease Grid,Unknown_Field_S110,No,Yes,No,f,[HIDDEN CELL],S110
Lease Grid,Unknown_Field_U110,No,Yes,No,f,[HIDDEN CELL],U110
Lease Grid,Unknown_Field_W110,No,Yes,No,f,[HIDDEN CELL],W110
Lease Grid,Unknown_Field_Y110,No,Yes,No,f,[HIDDEN CELL],Y110
Lease Grid,Unknown_Field_AA110,No,Yes,No,f,[HIDDEN CELL],AA110
Lease Grid,Type 5,No,Yes,No,f,[HIDDEN CELL],I111
Lease Grid,Type 5,No,Yes,No,f,[HIDDEN CELL],K111
Lease Grid,Type 5,No,Yes,No,f,[HIDDEN CELL],M111
Lease Grid,Unknown_Field_O111,No,Yes,No,f,[HIDDEN CELL],O111
Lease Grid,Unknown_Field_Q111,No,Yes,No,f,[HIDDEN CELL],Q111
Lease Grid,Unknown_Field_S111,No,Yes,No,f,[HIDDEN CELL],S111
Lease Grid,Unknown_Field_U111,No,Yes,No,f,[HIDDEN CELL],U111
Lease Grid,Unknown_Field_W111,No,Yes,No,f,[HIDDEN CELL],W111
Lease Grid,Unknown_Field_Y111,No,Yes,No,f,[HIDDEN CELL],Y111
Lease Grid,Unknown_Field_AA111,No,Yes,No,f,[HIDDEN CELL],AA111
Lease Grid,Type 6,No,Yes,No,f,[HIDDEN CELL],I112
Lease Grid,Type 6,No,Yes,No,f,[HIDDEN CELL],K112
Lease Grid,Type 6,No,Yes,No,f,[HIDDEN CELL],M112
Lease Grid,Unknown_Field_O112,No,Yes,No,f,[HIDDEN CELL],O112
Lease Grid,Unknown_Field_Q112,No,Yes,No,f,[HIDDEN CELL],Q112
Lease Grid,Unknown_Field_S112,No,Yes,No,f,[HIDDEN CELL],S112
Lease Grid,Unknown_Field_U112,No,Yes,No,f,[HIDDEN CELL],U112
Lease Grid,Unknown_Field_W112,No,Yes,No,f,[HIDDEN CELL],W112
Lease Grid,Unknown_Field_Y112,No,Yes,No,f,[HIDDEN CELL],Y112
Lease Grid,Unknown_Field_AA112,No,Yes,No,f,[HIDDEN CELL],AA112
Lease Grid,Type 7,No,Yes,No,f,[HIDDEN CELL],I113
Lease Grid,Type 7,No,Yes,No,f,[HIDDEN CELL],K113
Lease Grid,Type 7,No,Yes,No,f,[HIDDEN CELL],M113
Lease Grid,Unknown_Field_O113,No,Yes,No,f,[HIDDEN CELL],O113
Lease Grid,Unknown_Field_Q113,No,Yes,No,f,[HIDDEN CELL],Q113
Lease Grid,Unknown_Field_S113,No,Yes,No,f,[HIDDEN CELL],S113
Lease Grid,Unknown_Field_U113,No,Yes,No,f,[HIDDEN CELL],U113
Lease Grid,Unknown_Field_W113,No,Yes,No,f,[HIDDEN CELL],W113
Lease Grid,Unknown_Field_Y113,No,Yes,No,f,[HIDDEN CELL],Y113
Lease Grid,Unknown_Field_AA113,No,Yes,No,f,[HIDDEN CELL],AA113
Lease Grid,Type 8,No,Yes,No,f,[HIDDEN CELL],I114
Lease Grid,Type 8,No,Yes,No,f,[HIDDEN CELL],K114
Lease Grid,Type 8,No,Yes,No,f,[HIDDEN CELL],M114
Lease Grid,Unknown_Field_O114,No,Yes,No,f,[HIDDEN CELL],O114
Lease Grid,Unknown_Field_Q114,No,Yes,No,f,[HIDDEN CELL],Q114
Lease Grid,Unknown_Field_S114,No,Yes,No,f,[HIDDEN CELL],S114
Lease Grid,Unknown_Field_U114,No,Yes,No,f,[HIDDEN CELL],U114
Lease Grid,Unknown_Field_W114,No,Yes,No,f,[HIDDEN CELL],W114
Lease Grid,Unknown_Field_Y114,No,Yes,No,f,[HIDDEN CELL],Y114
Lease Grid,Unknown_Field_AA114,No,Yes,No,f,[HIDDEN CELL],AA114
Lease Grid,Type 9,No,Yes,No,f,[HIDDEN CELL],I115
Lease Grid,Type 9,No,Yes,No,f,[HIDDEN CELL],K115
Lease Grid,Type 9,No,Yes,No,f,[HIDDEN CELL],M115
Lease Grid,Unknown_Field_O115,No,Yes,No,f,[HIDDEN CELL],O115
Lease Grid,Unknown_Field_Q115,No,Yes,No,f,[HIDDEN CELL],Q115
Lease Grid,Unknown_Field_S115,No,Yes,No,f,[HIDDEN CELL],S115
Lease Grid,Unknown_Field_U115,No,Yes,No,f,[HIDDEN CELL],U115
Lease Grid,Unknown_Field_W115,No,Yes,No,f,[HIDDEN CELL],W115
Lease Grid,Unknown_Field_Y115,No,Yes,No,f,[HIDDEN CELL],Y115
Lease Grid,Unknown_Field_AA115,No,Yes,No,f,[HIDDEN CELL],AA115
Lease Grid,Type 10,No,Yes,No,f,[HIDDEN CELL],I116
Lease Grid,Type 10,No,Yes,No,f,[HIDDEN CELL],K116
Lease Grid,Type 10,No,Yes,No,f,[HIDDEN CELL],M116
